,baseMean,log2FoldChange,lfcSE,pvalue,padj
Tbc1d22a-201,0.734554968432246,0.0105212332609783,1.01636965793719,0.673750291372509,0.82317282673254
Klk1b3-201,0.0926802512191961,-0.00286212820019915,1.01822147846694,0.673760354423317,NA
Iqcb1-201,3.88949436177324,0.516577996584149,1.07481413339439,0.673817915873916,0.82317282673254
Coro7-201,2.25378261914487,0.210821055960849,0.827824783178628,0.673818531508027,0.82317282673254
Ints14-201,11.0929718114069,-0.214048790601833,0.663574609894603,0.673991700262291,0.823290748717026
Ctla4-201,0.354411076392116,-0.254297978952594,1.02532358416805,0.674231337604435,NA
Gadl1-201,0.0494532789763088,-0.0156755429426311,1.01937755180472,0.674330113702182,NA
Kansl1l-201,1.57877271817211,-0.236689626538936,0.9035468368347,0.674330986747295,0.823570051125896
Zfp263-201,1.02591986568275,0.555736895127084,1.08392293569952,0.674373689229509,0.823570051125896
Pxylp1-204,0.182177082056496,0.0222439350991532,1.0166679374244,0.674507269875152,NA
Acsm3-204,0.312610746094011,0.256391414831114,1.02932954324321,0.674545442408138,NA
Mmp16-201,1.04915094779317,0.335879665831937,1.03379395723425,0.674570757034154,0.823717070826519
Lipe-201,2.35900689734299,-0.209881640267327,0.809342716053359,0.674653553878367,0.823724536913096
Adamts12-201,0.813029377306261,0.478478803851093,1.07262873887193,0.674769254353112,0.823751880964951
Erf-202,0.895341476539042,-0.252125272321517,0.94296163806592,0.674829319725523,0.823751880964951
Zfp995-205,0.215126947198319,-0.159669111267112,1.03147161467526,0.674960522087159,NA
Apod-203,0.146251207056352,-0.00013175688176962,1.01783672257353,0.675183928353227,NA
Kif24-202,8.23772731320836,0.19477822098951,0.552064059851791,0.675392369739906,0.824206374135126
Nudt13-201,0.0491245111008408,-0.0154800336690928,1.01937339586739,0.675453262580102,NA
Tgfb1i1-206,0.0491245111008408,-0.0154800336690928,1.01937339586739,0.675453262580102,NA
Znhit1-202,9.3582133155335,0.0108444612965043,0.857564276806531,0.675486275276616,0.824206374135126
Relt-201,0.30008645392968,-0.150549268141332,1.02223015341634,0.675591664210276,NA
Ccdc171-204,2.78464000053462,-0.307293556737783,1.02089166835765,0.675594544161973,0.824206374135126
Deaf1-201,1.04264483355713,0.488281308951074,1.07170729174347,0.675613844160632,0.824206374135126
Sema5b-201,0.929852576309396,-0.0398274675678245,0.913387924860198,0.675644124133299,0.824206374135126
Ccdc86-201,10.6060903859061,0.33867522509342,0.851789869205303,0.675662011788672,0.824206374135126
Grik2-207,0.271228148867043,0.00733543017076148,1.01680013664795,0.675845367389057,NA
Aadat-201,1.52235521703917,0.566283130186307,1.08338093280925,0.676021962080333,0.824551824306454
Kazald1-202,0.0489145717821059,-0.0155207285419945,1.0193743600017,0.676181230236005,NA
Ppp2r1b-201,4.28384834894925,-0.167396608548337,0.717647781124494,0.676225009555725,0.824705841581244
Parvb-201,0.212912410507343,0.0184951401070942,1.01650899657191,0.676319693653109,NA
Lama4-201,9.04166840878683,-0.220441998654261,0.769244451754155,0.676465172584734,0.824905083880714
D1Ertd622e-201,10.0046257064133,-0.21441982620474,0.707792817950784,0.676767714333992,0.825180339089187
Fhad1-203,0.186626232015325,0.00604114769707589,1.01698990864635,0.677008829510439,NA
Plec-207,2.02880691585983,-0.200223987370165,0.87915106624525,0.677116770709148,0.825498463184383
A830018L16Rik-201,0.546748014850232,-0.30416753642103,1.02738081087044,0.677182317778885,0.825498463184383
Ifitm1-203,0.0485858039066379,-0.0169884328517709,1.01940956307294,0.677316477081826,NA
Sult2a8-201,0.0485858039066379,-0.0169884328517709,1.01940956307294,0.677316477081826,NA
Sh3pxd2b-201,0.217832191649311,0.194685720336448,1.023303480558,0.677410688160912,NA
Krt36-201,1.58135467064068,0.121096646350539,0.928583640323603,0.677591850374438,0.825832957799599
Zfp740-203,0.32720200437766,-0.0733186380609194,1.00582948946667,0.677607125951461,NA
Elf2-212,6.81062041860124,0.468874116568963,0.939998310343298,0.677610471983399,0.825832957799599
Bmyc-201,0.0484669753499048,-0.016728074035378,1.01940338524436,0.677721514975236,NA
Rbm4-206,0.0484669753499048,-0.016728074035378,1.01940338524436,0.677721514975236,NA
Trhr2-201,0.0484669753499048,-0.016728074035378,1.01940338524436,0.677721514975236,NA
Mospd3-201,10.946308589685,-0.151701178229257,0.801826844164258,0.677791057006385,0.825959334584525
Ggn-202,0.118615358836038,0.000826249849852262,1.01772580658622,0.677801119410878,NA
Zfp558-202,0.238234493441086,0.00730911002539957,1.01681432295449,0.678407123594715,NA
1700037C18Rik-202,0.0482570360311699,-0.0155331948267439,1.0193744657027,0.678459143055525,NA
Gng5-202,29.2196886123633,0.212848671488754,0.680484971039961,0.678469249144325,0.826692000261835
Slc25a11-201,4.51201125633772,-0.201842483856318,0.768386107503019,0.678588469315403,0.826743488418516
Zfp954-201,0.173502170459983,0.00436185136918397,1.01720386983391,0.67868496785489,NA
Anks6-201,0.961967599514434,0.270385592528051,0.999184290153459,0.67874607231323,0.826841722475473
Sel1l3-201,0.188542068970622,-0.165806132903283,1.01874469678711,0.678777311756372,NA
Agpat4-201,0.0481382074744369,-0.0155757753149251,1.01937533291476,0.67886678482847,NA
Astn2-201,0.0481382074744369,-0.0155757753149251,1.01937533291476,0.67886678482847,NA
Ces5a-203,0.0481382074744369,-0.0155757753149251,1.01937533291476,0.67886678482847,NA
Mettl11b-201,0.0481382074744369,-0.0155757753149251,1.01937533291476,0.67886678482847,NA
Prkra-201,0.122418074282486,0.000961710418513966,1.01771679134734,0.679109035113924,NA
Grb7-201,0.486272535482441,-0.144868062056643,0.997279412178739,0.679322861899756,0.827450525289396
Xkr4-201,0.110411670097069,0.0248245460468562,1.01717205502919,0.67941223076445,NA
Cfap221-202,1.38893357288147,-0.314013367079776,1.0238046263709,0.679435890870349,0.827494369583819
Cyp11b1-201,0.0479282681557019,-0.0155727201767729,1.01937550417409,0.679609460228245,NA
Evc2-201,0.0479282681557019,-0.0155727201767729,1.01937550417409,0.679609460228245,NA
Fcor-201,0.0479282681557019,-0.0155727201767729,1.01937550417409,0.679609460228245,NA
Fuom-201,0.0479282681557019,-0.0155727201767729,1.01937550417409,0.679609460228245,NA
Stil-201,0.486296769215122,-0.289381480446099,1.02251660981755,0.679629876725261,0.827636791268875
Wdcp-206,0.14620427939187,-0.00034772158200626,1.01783819828387,0.679770686403345,NA
Ppfia1-201,51.140647499378,-0.129561827157674,0.329394557781926,0.679830942480704,0.827787801420055
5730507C01Rik-201,3.15581404006032,0.510912593297617,1.07434839066417,0.680065601591158,0.827979677240419
Cd70-201,0.0477652565014485,-0.0156071244474845,1.01937627476551,0.680197327102437,NA
Eya2-201,0.0477652565014485,-0.0156071244474845,1.01937627476551,0.680197327102437,NA
Ms4a18-201,0.0477652565014485,-0.0156071244474845,1.01937627476551,0.680197327102437,NA
Krt27-201,0.544122284372863,0.215952281697543,1.00027508031957,0.68027209930435,0.828137226963659
Klhdc8a-201,0.047718328836967,-0.0155899400504726,1.01937588637073,0.680355302846596,NA
Relch-201,20.8486347829512,0.144322448992516,0.381848670452814,0.680614092525305,0.828459669337885
Chtf8-204,0.3772311885776,0.00879047899371178,1.01659861273232,0.680636217885775,NA
Cd19-204,0.047599500280234,-0.0155647681391458,1.01937532332485,0.680767402697642,NA
Krt18-201,0.415465564706207,-0.223293208707876,1.03260173272496,0.680922372231441,0.82874100640269
Rab28-201,0.17143920229153,0.00447999962907767,1.01719635910648,0.680923311076209,NA
Hpx-201,0.0475553171827136,-0.0155618568955268,1.01937526613604,0.680945855940466,NA
Tspan4-201,0.0475553171827136,-0.0155618568955268,1.01937526613604,0.680945855940466,NA
Pzp-201,0.393243598501212,0.157700619679103,1.00095731451977,0.681246017430663,NA
Hjv-201,0.0474364886259806,-0.0155603417438743,1.0193752591267,0.68135928995137,NA
Cep104-201,8.15312811532537,0.187764734933589,0.53985253528647,0.681384645333674,0.829209681678297
Dipk2b-201,0.047389560961499,-0.0155567078711467,1.01937519207482,0.681518243663735,NA
E2f7-201,0.047389560961499,-0.0155567078711467,1.01937519207482,0.681518243663735,NA
Snx20-201,0.047389560961499,-0.0155567078711467,1.01937519207482,0.681518243663735,NA
Slc28a2-203,0.109845232685409,0.0248731577442837,1.01717728672792,0.681543941621814,NA
Cfap47-205,10.8994082805781,0.20172000071602,0.618528358696147,0.68157621727278,0.829348858851858
Tomt-201,0.378322502264596,0.00809722789901007,1.01667624324391,0.681709851878104,NA
Ifnar1-201,2.73793536658194,-0.00599880258537862,0.884176306904108,0.681900218330321,0.829649127342203
Prss32-201,0.0909830274325305,-0.00191528148010881,1.01812326910998,0.681939187459837,NA
Atf3-201,0.209237467652185,0.00588642564953143,1.01708043930432,0.681961002890304,NA
Pdzrn4-202,10.5102995452158,-0.223282284985836,0.666523507259828,0.681979983525785,0.829652206459115
Prdm15-201,0.116520899804654,0.000837129753702394,1.01775811935006,0.682039211073533,NA
Zfp953-201,0.0915052817466711,-0.00171742402089734,1.01810164060295,0.682045373530122,NA
Arhgef33-201,0.0472265493072456,-0.0155319661765061,1.01937466491622,0.682112850708579,NA
Prkcb-202,0.816979724223838,-0.268300275875609,1.02786793359092,0.682139910267493,0.82975279312574
Sgtb-201,0.0890283353160806,-0.00282943385936574,1.01819684240875,0.682145982979773,NA
Pbx3-201,0.40831820460756,0.0202148696970774,1.01629748337971,0.68236331273109,0.829902807507822
Cryga-201,0.0913395255254565,-0.00168829598484193,1.01810027587763,0.682405377829946,NA
Aak1-201,1.45778118284442,-0.218301531340153,0.842953399894593,0.682417752626754,0.829902807507822
Ptpdc1-201,2.07694422822259,0.318091260254249,0.882688946592399,0.682504033456626,0.829913779419411
Obox8-201,0.346510697485647,0.00619403795379469,1.01688054466525,0.682546631875867,NA
Simc1-202,2.04428974847365,0.214952313620108,0.825148321371223,0.68265838099713,0.829964684769202
Plxnd1-201,1.45486677660148,0.185566585540949,0.879132743717441,0.68277356890037,0.829964684769202
Atp6v0e2-201,1.77626048016207,0.578557122295629,1.08071942621678,0.682777687516798,0.829964684769202
Shcbp1-201,24.2183100303352,-0.175986275255009,0.494543392121344,0.682909071369198,0.830030464431763
Ptk2b-202,1.02903566885391,0.0111379540137457,1.01627790386404,0.683082702222922,0.830147571815661
H2bc1-201,49.093187629246,0.192687548507663,0.583326469005382,0.683282396501514,0.830217388303868
Acsl5-201,0.0468977814317776,-0.0154981392066698,1.01937381650724,0.683287651998744,NA
Atp2b2-203,0.0468977814317776,-0.0154981392066698,1.01937381650724,0.683287651998744,NA
Cnrip1-201,0.0468977814317776,-0.0154981392066698,1.01937381650724,0.683287651998744,NA
Ctsll3-201,0.0468977814317776,-0.0154981392066698,1.01937381650724,0.683287651998744,NA
Itpripl1-201,0.0468977814317776,-0.0154981392066698,1.01937381650724,0.683287651998744,NA
Rreb1-207,9.08480654415043,-0.182875534775316,0.520652152724597,0.683366271453697,0.830217388303868
Sh3pxd2a-201,10.903112130663,0.167733900527272,0.473645840558515,0.683426949206687,0.830217388303868
Coro1a-202,0.0468508537672961,-0.0155084167253552,1.019374155293,0.683448311617465,NA
Lrcol1-202,0.0468508537672961,-0.0155084167253552,1.019374155293,0.683448311617465,NA
Napb-201,0.0468508537672961,-0.0155084167253552,1.019374155293,0.683448311617465,NA
Vmn2r100-201,0.0468508537672961,-0.0155084167253552,1.019374155293,0.683448311617465,NA
Snrpe-204,93.940746011635,-0.148275143193356,0.39502154072109,0.683449298526448,0.830217388303868
Rhebl1-201,3.74563896968899,0.169740004274231,0.829717474680057,0.683652254883879,0.830293454015868
Rab31-201,0.800675138975803,-0.30845681287542,1.02462583250186,0.683694274291379,0.830293454015868
Arfgef2-201,11.9181926323428,0.164076002550403,0.44492828200969,0.683782943869576,0.830293454015868
Gja10-201,0.853051809508355,0.234117304677776,0.950282238266935,0.683823407804771,0.830293454015868
Spsb1-201,0.0467347697775243,-0.015481765866429,1.01937370158893,0.68388840965853,NA
Klk15-201,1.91452106407609,0.293977887565827,1.00067430819248,0.683898387742729,0.830293454015868
Nab1-201,2.84237651793969,-0.163428363903618,0.853064432988133,0.683980474075168,0.830299271388343
Hepacam2-201,0.29662261490166,0.00783027708277321,1.01672155788599,0.683992069004395,NA
Tet2-201,0.379146903632604,0.0203845493134053,1.0163283110755,0.683993493505843,NA
4930430F08Rik-201,0.0466878421130427,-0.0155899303430355,1.01937599118914,0.684049631301294,NA
Car3-201,0.0466878421130427,-0.0155899303430355,1.01937599118914,0.684049631301294,NA
Creld1-201,0.0466878421130427,-0.0155899303430355,1.01937599118914,0.684049631301294,NA
Zc3h12a-201,0.0466878421130427,-0.0155899303430355,1.01937599118914,0.684049631301294,NA
Slc37a2-201,0.0892450664940729,-0.00234074100972556,1.01814697488938,0.68407348399122,NA
Gm960-204,0.0905189781202672,-0.00164821105288779,1.01809511568849,0.684234022020591,NA
Mab21l3-201,0.380085647754551,0.00851885843564686,1.01664498780342,0.684460955575408,NA
Cplane2-201,0.0465690135563097,-0.0155579446381584,1.01937526356996,0.684470367481462,NA
Tceal5-201,0.0465690135563097,-0.0155579446381584,1.01937526356996,0.684470367481462,NA
Zgpat-201,0.469719679200031,-0.0130875016448394,1.01856753800932,0.684559906293481,0.830817535968106
Slc34a2-201,0.556072818387088,0.180391049822142,1.00224131481906,0.68457799081465,0.830817535968106
Rasip1-201,0.0465220858918281,-0.0155340302492491,1.01937469082786,0.684632080209266,NA
Insm1-201,12.829865775175,-0.18908890866479,0.542574744864515,0.68463943664026,0.830817535968106
Galnt14-201,0.0878790200354233,-0.00272861488802068,1.01818960399929,0.684706520977214,NA
Lamtor1-201,19.0330622769496,-0.142580427103936,0.769824358159845,0.684873438690841,0.830904762503408
Jazf1-201,11.3094357957732,0.207883924152521,0.68443738700897,0.68492225297962,0.830904762503408
Lat2-201,0.462440255142714,0.127767693578259,1.00374961675668,0.684943369201981,0.830904762503408
Atp4b-201,0.0464060019020563,-0.0154855231799545,1.01937374915664,0.685075310800429,NA
Heyl-201,0.0464060019020563,-0.0154855231799545,1.01937374915664,0.685075310800429,NA
Noxa1-201,0.0464060019020563,-0.0154855231799545,1.01937374915664,0.685075310800429,NA
Zfp580-201,0.998664235409434,-0.259758527180135,0.911454622890786,0.685124938116483,0.831031174937585
Ear6-202,0.0463590742375747,-0.0154830354442359,1.01937369033488,0.685237577394654,NA
Smim40-201,0.089369650416883,-0.00188866262549089,1.01811240814074,0.685552903958765,NA
Trim43b-201,0.222642928541315,0.00203452683759292,1.017525270259,0.685651085498501,NA
Dmrt2-201,0.199434073242758,-0.129597929633258,1.01816943825524,0.68566182029106,NA
Cep112-201,0.434809806157911,-0.271326098829351,1.02822964073206,0.685690790514494,0.831543903190225
Med13l-201,10.1425036701647,0.179268070090316,0.520627488801548,0.685740804663091,0.831543903190225
Ei24-202,0.499245697266275,0.00954140163102801,1.01647905051942,0.685779876965389,0.831543903190225
Angptl4-201,0.0461960625833213,-0.0154653674210805,1.01937328946529,0.685845266429338,NA
Kcnu1-201,0.0461960625833213,-0.0154653674210805,1.01937328946529,0.685845266429338,NA
Ermard-201,0.138219643641485,-0.000218564488967118,1.0178843687732,0.685895565711387,NA
Cib4-201,0.122868681513803,0.00115512163363675,1.01769578277557,0.685897594108122,NA
Amn1-202,20.8320999909134,0.235868017265691,0.732728848352729,0.685926070426939,0.831627296673384
Ptpro-201,5.72973759702073,-0.547891489679632,1.06374342043506,0.686139359829,0.831792010301673
Foxred1-201,0.19906706841276,-0.0145760328495976,1.01891659894339,0.686158464272682,NA
Nr1h2-201,14.3546345204229,0.187412703322826,0.542390539287142,0.686321913354169,0.831919430517996
1700031F05Rik-201,0.0882145797701486,-0.00228489858745943,1.0181405273401,0.686397683418526,NA
Ttc13-210,2.39049348534621,0.611103872073904,1.08618602609953,0.686402812363388,0.831923616203037
H60b-202,0.311251566031489,-0.25200136990708,1.01987982645042,0.686407387334619,NA
BC048562-201,0.0460303063621068,-0.0154476095100341,1.01937290787288,0.686433582991384,NA
Clec4b1-201,0.0460303063621068,-0.0154476095100341,1.01937290787288,0.686433582991384,NA
Iqub-201,0.0460303063621068,-0.0154476095100341,1.01937290787288,0.686433582991384,NA
Penk-201,0.0460303063621068,-0.0154476095100341,1.01937290787288,0.686433582991384,NA
Zik1-201,0.0773847030300847,0.0266382288152822,1.01747531476422,0.686585276368918,NA
Fah-201,0.0459833786976252,-0.015442816971983,1.01937280623647,0.686597033024161,NA
Efcab15-201,0.0458672947078534,-0.0154285047168846,1.01937249971454,0.687045501452861,NA
Rflnb-201,0.0458672947078534,-0.0154285047168846,1.01937249971454,0.687045501452861,NA
Arsb-201,5.48421332838619,-0.204150924104716,0.64977059769849,0.687147238530303,0.832731908426503
Gm3139-203,0.0458203670433718,-0.0154241695327152,1.01937240812116,0.687209516972116,NA
Slc17a8-201,0.0458203670433718,-0.0154241695327152,1.01937240812116,0.687209516972116,NA
Atf7-210,0.150555881106089,0.00234307271417007,1.01751216210503,0.687346674272325,NA
Rab37-201,0.0877669833379476,-0.00204327250528473,1.01813799510954,0.687410258907325,NA
Triqk-203,2.48930322304407,-0.543187831398192,1.06598150500855,0.687575738606703,0.833157200689588
